latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.15611,76.2341,344.87,0.48,0.48,2025-06-01,0828,N21,VIIRS,n,2.0NRT,312.97,11.02,D
31.15642,76.2375,345.28,0.48,0.48,2025-06-01,0828,N21,VIIRS,n,2.0NRT,314.8,14.33,D
30.93052,76.1199,348.61,0.47,0.47,2025-06-01,0828,N21,VIIRS,n,2.0NRT,315.39,7.91,D
30.92615,76.12047,343.12,0.47,0.47,2025-06-01,0828,N21,VIIRS,l,2.0NRT,314.11,7.91,D
30.92381,76.18523,338.96,0.47,0.48,2025-06-01,0828,N21,VIIRS,l,2.0NRT,310.82,4.93,D
30.79864,75.63211,345.96,0.44,0.46,2025-06-01,0828,N21,VIIRS,n,2.0NRT,311.85,9.71,D
30.8541,76.24435,334.16,0.47,0.48,2025-06-01,0828,N21,VIIRS,l,2.0NRT,307.64,3.03,D
30.94112,75.68343,338.61,0.44,0.46,2025-06-01,0828,N21,VIIRS,l,2.0NRT,312.49,7.56,D
30.77573,75.84987,341.67,0.41,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,315.16,9.89,D
30.77608,75.39426,341.62,0.4,0.37,2025-06-02,0807,N21,VIIRS,n,2.0NRT,306.51,11.12,D
30.84093,75.68665,343.38,0.41,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,316.69,8.11,D
30.94329,75.51823,345.88,0.4,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,319.82,10.74,D
30.95662,75.58893,347.59,0.4,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,321.24,11.29,D
31.00362,75.8279,345.51,0.41,0.37,2025-06-02,0807,N21,VIIRS,n,2.0NRT,314.94,4.67,D
31.04053,76.04702,354.13,0.42,0.37,2025-06-02,0807,N21,VIIRS,n,2.0NRT,318.37,21.39,D
31.07125,76.01472,346.14,0.42,0.37,2025-06-02,0807,N21,VIIRS,n,2.0NRT,316.05,11.54,D
31.00969,75.56246,345.33,0.4,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,315.61,10.64,D
31.07917,75.99554,339.67,0.42,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,313.26,8.36,D
31.20587,76.0537,339.63,0.42,0.38,2025-06-02,0807,N21,VIIRS,l,2.0NRT,311.36,3.27,D
30.7031,75.77637,342.51,0.41,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,315.59,7.49,D
30.80183,76.3005,348.23,0.42,0.38,2025-06-02,0807,N21,VIIRS,n,2.0NRT,314.06,9.77,D
31.2223,75.70775,337.49,0.41,0.37,2025-06-02,0807,N21,VIIRS,l,2.0NRT,311.35,2.12,D
30.45684,76.33582,342.87,0.42,0.38,2025-06-02,0807,N21,VIIRS,l,2.0NRT,316.52,8.73,D
30.54502,76.34358,340.02,0.42,0.38,2025-06-02,0807,N21,VIIRS,l,2.0NRT,313.94,6.71,D
30.58239,76.38617,340.95,0.42,0.38,2025-06-02,0807,N21,VIIRS,l,2.0NRT,313.91,4.75,D
31.21608,76.39226,335.34,0.41,0.37,2025-06-03,0750,N21,VIIRS,n,2.0NRT,305.42,2.65,D
30.67486,76.01865,340.16,0.47,0.48,2025-06-04,0731,N21,VIIRS,n,2.0NRT,300.3,5.75,D
30.75399,76.32877,344.76,0.45,0.47,2025-06-04,0731,N21,VIIRS,n,2.0NRT,305.34,3.89,D
30.96102,75.72284,334.48,0.48,0.48,2025-06-04,0731,N21,VIIRS,n,2.0NRT,299.99,2.57,D
31.01688,75.96333,334.23,0.47,0.47,2025-06-04,0731,N21,VIIRS,l,2.0NRT,306.02,3.18,D
31.12491,76.22602,343.46,0.45,0.47,2025-06-04,0731,N21,VIIRS,n,2.0NRT,307.78,6.35,D
31.18879,75.77644,342.22,0.47,0.48,2025-06-04,0731,N21,VIIRS,n,2.0NRT,305.85,4.86,D
30.62699,76.33363,342.52,0.45,0.47,2025-06-04,0731,N21,VIIRS,n,2.0NRT,301.81,2.93,D
31.30292,76.06247,332.11,0.43,0.62,2025-06-05,0712,N21,VIIRS,n,2.0NRT,299.19,1.93,D
30.9354,75.37031,335.81,0.48,0.64,2025-06-05,0712,N21,VIIRS,n,2.0NRT,296.89,2.24,D
31.06958,75.6291,338.57,0.46,0.63,2025-06-05,0712,N21,VIIRS,n,2.0NRT,300.03,3.82,D
30.89013,75.60279,341.45,0.54,0.51,2025-06-06,0835,N21,VIIRS,n,2.0NRT,300.62,6.21,D
30.95362,75.78008,342.43,0.55,0.51,2025-06-06,0835,N21,VIIRS,n,2.0NRT,303.1,7.68,D
30.95507,75.6116,344.78,0.54,0.51,2025-06-06,0835,N21,VIIRS,n,2.0NRT,304.82,18.5,D
30.95556,75.61726,337.18,0.54,0.51,2025-06-06,0835,N21,VIIRS,n,2.0NRT,303.23,18.5,D
30.95064,75.78022,341.48,0.55,0.51,2025-06-06,0835,N21,VIIRS,n,2.0NRT,302.05,7.23,D
30.93837,76.32259,345.91,0.6,0.53,2025-06-06,0835,N21,VIIRS,n,2.0NRT,303.04,12.23,D
30.73312,76.09397,335.4,0.48,0.4,2025-06-07,0816,N21,VIIRS,l,2.0NRT,306.81,4.53,D
30.74634,76.17285,331.06,0.48,0.4,2025-06-07,0816,N21,VIIRS,l,2.0NRT,304.79,2.75,D
30.76596,75.51115,338.19,0.45,0.39,2025-06-07,0816,N21,VIIRS,n,2.0NRT,307.54,5.76,D
30.97837,76.34079,334.8,0.49,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,303.41,2.46,D
31.00179,76.34739,335.54,0.49,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,302.37,5.75,D
30.95264,76.06229,340.56,0.48,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,307.13,8.35,D
31.29695,75.43557,330.43,0.45,0.39,2025-06-07,0816,N21,VIIRS,l,2.0NRT,302.4,1.23,D
31.14538,75.75004,345.96,0.46,0.39,2025-06-07,0816,N21,VIIRS,n,2.0NRT,305.2,12.65,D
31.01515,75.96608,337.17,0.47,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,305.63,8.57,D
30.48888,76.31908,339.04,0.48,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,308.49,8.78,D
30.64459,76.10035,343.03,0.47,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,309.25,10.48,D
30.68039,76.24146,337.48,0.48,0.4,2025-06-07,0816,N21,VIIRS,n,2.0NRT,306.59,3.34,D
30.70349,76.10154,340.75,0.57,0.43,2025-06-09,0737,N21,VIIRS,l,2.0NRT,314.49,6.88,D
30.62429,76.31857,337.53,0.56,0.43,2025-06-09,0737,N21,VIIRS,l,2.0NRT,312.26,6.01,D
31.0905,75.89554,346.66,0.38,0.43,2025-06-09,0737,N21,VIIRS,n,2.0NRT,316.53,3.91,D
30.97585,75.39603,340.48,0.41,0.45,2025-06-09,0737,N21,VIIRS,l,2.0NRT,312.69,7.9,D
31.03519,75.90224,344.99,0.38,0.43,2025-06-09,0737,N21,VIIRS,l,2.0NRT,317.78,8.5,D
31.01714,75.8738,341.45,0.39,0.44,2025-06-09,0737,N21,VIIRS,l,2.0NRT,314.91,6.84,D
30.77692,76.20406,341.24,0.56,0.43,2025-06-09,0737,N21,VIIRS,n,2.0NRT,313.96,6.54,D
30.7393,76.2199,345.74,0.56,0.43,2025-06-09,0737,N21,VIIRS,n,2.0NRT,311,10,D
30.85501,75.46649,314.45,0.38,0.59,2025-06-09,2002,N21,VIIRS,n,2.0NRT,297.58,5.52,N
30.86013,75.47102,326.59,0.38,0.59,2025-06-09,2002,N21,VIIRS,n,2.0NRT,298.53,5.52,N
30.85472,75.47051,348.22,0.38,0.59,2025-06-09,2002,N21,VIIRS,n,2.0NRT,299.04,5.52,N
30.85585,75.47112,319.46,0.63,0.72,2025-06-09,2142,N21,VIIRS,n,2.0NRT,296,4.37,N
30.8576,75.46495,313.49,0.63,0.72,2025-06-09,2142,N21,VIIRS,n,2.0NRT,295.54,4.37,N
30.85543,75.4717,316.44,0.63,0.72,2025-06-09,2142,N21,VIIRS,n,2.0NRT,295.56,5.26,N
30.85714,75.4655,316.83,0.63,0.72,2025-06-09,2142,N21,VIIRS,n,2.0NRT,295.84,5.26,N
30.60785,76.26273,344.04,0.35,0.57,2025-06-10,0718,N21,VIIRS,n,2.0NRT,308.25,3.6,D
30.60282,76.26428,336.48,0.35,0.57,2025-06-10,0718,N21,VIIRS,l,2.0NRT,308.69,1.42,D
30.90887,76.28876,334.06,0.34,0.56,2025-06-10,0718,N21,VIIRS,l,2.0NRT,308.87,2.56,D
30.90612,76.29139,342.21,0.34,0.56,2025-06-10,0718,N21,VIIRS,n,2.0NRT,308.42,4.17,D
30.63317,76.14121,339.86,0.35,0.57,2025-06-10,0718,N21,VIIRS,l,2.0NRT,309.93,4.96,D
30.63643,76.24637,336.46,0.35,0.57,2025-06-10,0718,N21,VIIRS,l,2.0NRT,308.82,1.86,D
31.0467,75.90305,344.8,0.36,0.57,2025-06-10,0720,N21,VIIRS,n,2.0NRT,313.28,5.43,D
30.85851,75.46971,352.41,0.38,0.59,2025-06-10,0720,N21,VIIRS,n,2.0NRT,309.6,5.77,D
31.22869,75.37041,352.43,0.38,0.59,2025-06-10,0720,N21,VIIRS,n,2.0NRT,307.41,4.4,D
31.04798,75.90327,349.46,0.36,0.57,2025-06-10,0720,N21,VIIRS,n,2.0NRT,314.07,5,D
30.60499,76.25974,351.18,0.71,0.75,2025-06-10,0900,N21,VIIRS,n,2.0NRT,306.56,31.9,D
30.85841,75.47093,332.04,0.64,0.72,2025-06-10,0900,N21,VIIRS,l,2.0NRT,305.79,2.38,D
30.60528,76.26722,352.39,0.72,0.75,2025-06-10,0900,N21,VIIRS,n,2.0NRT,304.59,31.9,D
30.83852,76.16258,340.87,0.36,0.58,2025-06-11,0839,N21,VIIRS,n,2.0NRT,303.07,4.7,D
30.70311,76.2669,331.2,0.37,0.58,2025-06-11,0839,N21,VIIRS,l,2.0NRT,301.32,1.58,D
31.2007,75.40657,367,0.33,0.55,2025-06-11,0839,N21,VIIRS,h,2.0NRT,307.6,9.37,D
31.20044,75.40309,350.52,0.33,0.55,2025-06-11,0839,N21,VIIRS,n,2.0NRT,307.67,9.37,D
30.81045,76.21542,333.62,0.37,0.58,2025-06-11,0839,N21,VIIRS,n,2.0NRT,302.89,2.44,D
31.20207,75.40369,355.61,0.33,0.55,2025-06-11,0839,N21,VIIRS,n,2.0NRT,310.95,8.71,D
31.20236,75.40716,347.49,0.33,0.55,2025-06-11,0839,N21,VIIRS,n,2.0NRT,307.08,8.71,D
30.87876,75.59722,335.83,0.34,0.56,2025-06-11,0839,N21,VIIRS,l,2.0NRT,309.3,1.36,D
30.83758,76.16251,342.11,0.36,0.58,2025-06-11,0839,N21,VIIRS,n,2.0NRT,303.4,4.27,D
30.77074,76.20486,331.72,0.38,0.44,2025-06-12,0822,N21,VIIRS,l,2.0NRT,306.19,3.1,D
31.29197,75.3848,340.56,0.53,0.42,2025-06-12,0822,N21,VIIRS,n,2.0NRT,313.21,7.33,D
31.29384,75.38246,336.38,0.53,0.42,2025-06-12,0822,N21,VIIRS,l,2.0NRT,308.91,2.13,D
30.54594,76.11484,339.03,0.57,0.43,2025-06-12,0822,N21,VIIRS,l,2.0NRT,310.23,10.52,D
30.57357,76.29361,334.56,0.39,0.44,2025-06-12,0822,N21,VIIRS,l,2.0NRT,306.42,3.28,D
30.52877,75.81725,340.36,0.55,0.42,2025-06-12,0822,N21,VIIRS,n,2.0NRT,308.08,7.43,D
30.61889,76.26236,343.17,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,308.17,5.19,D
30.62433,76.18065,334.27,0.57,0.43,2025-06-12,0822,N21,VIIRS,l,2.0NRT,308.28,4.16,D
30.67419,76.01102,344.74,0.56,0.43,2025-06-12,0822,N21,VIIRS,n,2.0NRT,311.67,15.19,D
30.71639,76.17192,367,0.38,0.43,2025-06-12,0822,N21,VIIRS,h,2.0NRT,311.57,12.34,D
30.74146,76.32349,337.84,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,307.62,3.67,D
30.74548,76.32289,343.28,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,309.53,3.67,D
30.75023,76.2406,345.05,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,308.22,4.76,D
30.74765,76.21648,339.74,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,305.84,4.19,D
30.76135,76.23075,341.29,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,304.56,2.5,D
30.76553,76.15691,333.42,0.38,0.43,2025-06-12,0822,N21,VIIRS,l,2.0NRT,306.75,2.93,D
30.77472,76.20426,333.94,0.38,0.44,2025-06-12,0822,N21,VIIRS,l,2.0NRT,306.15,3.1,D
30.77627,76.14417,339.33,0.57,0.43,2025-06-12,0822,N21,VIIRS,n,2.0NRT,307.55,5.08,D
30.79953,76.24552,341.54,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,308.47,4.06,D
30.80354,76.20812,342.09,0.39,0.44,2025-06-12,0822,N21,VIIRS,n,2.0NRT,307.18,3.2,D
31.01536,75.96138,341.01,0.56,0.43,2025-06-12,0822,N21,VIIRS,n,2.0NRT,309.74,13.46,D
31.04296,75.43265,342.39,0.53,0.42,2025-06-12,0822,N21,VIIRS,l,2.0NRT,315.83,12.23,D
30.84941,75.94922,312.76,0.39,0.36,2025-06-12,2046,N21,VIIRS,n,2.0NRT,300.39,0.99,N
30.82893,76.10124,347.26,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,306.99,10.59,D
30.55113,76.22413,337.43,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.22,5.78,D
30.56623,76.18816,335.37,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,306.46,5.04,D
30.56953,76.18751,337.98,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.9,5.04,D
30.59999,76.25628,331.43,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,304.07,1.99,D
30.60271,76.25161,331.98,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,305.43,1.31,D
30.717,76.17235,342.59,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,310.69,37.03,D
30.72302,76.16702,337.77,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.95,5.73,D
30.71597,76.11883,336.9,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.87,5.66,D
30.74215,76.27505,334.37,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,305.16,1.48,D
30.72632,76.16637,336.89,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.89,2.78,D
30.67018,75.5611,344.47,0.38,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,309.76,9.61,D
30.78151,76.17204,338.42,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,307.23,6.47,D
30.79519,76.21904,335.03,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,304.01,1.38,D
30.79047,76.18684,333.68,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,303.03,1.27,D
30.81712,76.13666,335.97,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,306.74,3.1,D
30.84249,76.26435,331.73,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,304.39,1.72,D
30.85652,76.29066,334.69,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,303.17,1.12,D
30.85242,76.26241,340.73,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.97,4.25,D
30.84788,76.18446,334.2,0.39,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,306.51,3.07,D
30.85706,76.22412,335,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,304.51,4,D
30.84942,76.17171,337.31,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,306.58,3.18,D
30.86036,76.22347,340.18,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,304.17,4,D
30.91493,75.71734,341.25,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,309.29,17.58,D
30.91553,75.63097,340.15,0.38,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,306.36,8.35,D
31.01742,75.74308,338.17,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,305.56,5.57,D
31.00942,75.41978,333.64,0.38,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,304.77,4.21,D
31.00882,75.41579,336.72,0.38,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,307.15,4.96,D
31.17676,76.15485,339.12,0.39,0.36,2025-06-13,0803,N21,VIIRS,n,2.0NRT,306.39,3.4,D
31.23093,75.37183,335.51,0.38,0.36,2025-06-13,0803,N21,VIIRS,l,2.0NRT,309.76,2.95,D
31.1805,75.40957,340.61,0.51,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,302.72,9.96,D
30.86499,75.46468,338.41,0.51,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,304.2,5.94,D
30.85906,75.43336,342.37,0.51,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,305.32,21.33,D
30.88666,75.49735,338.9,0.51,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,305.5,4.28,D
30.93761,75.57344,334.39,0.5,0.41,2025-06-14,0744,N21,VIIRS,l,2.0NRT,306.19,3.23,D
30.94129,75.5725,348.08,0.5,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,306.27,10.47,D
31.07427,76.18004,339.06,0.47,0.4,2025-06-14,0744,N21,VIIRS,l,2.0NRT,307.68,10.51,D
31.05163,75.95602,337.51,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,305.15,4.09,D
30.99185,75.45138,331.54,0.51,0.41,2025-06-14,0744,N21,VIIRS,l,2.0NRT,302.61,1.19,D
31.08889,75.73076,334.41,0.49,0.4,2025-06-14,0744,N21,VIIRS,l,2.0NRT,306.47,2.21,D
30.87229,75.54436,336.95,0.5,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,304.31,6,D
31.18495,75.39209,334.67,0.51,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,303.35,4.29,D
31.19941,75.44825,338.01,0.5,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,303.23,4.68,D
31.22514,75.54424,333.22,0.5,0.41,2025-06-14,0744,N21,VIIRS,l,2.0NRT,305.4,3.44,D
31.23536,75.42548,338.16,0.5,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,303.68,6.5,D
31.30532,75.48885,335.22,0.5,0.41,2025-06-14,0744,N21,VIIRS,l,2.0NRT,305.78,5.3,D
30.77761,76.23654,333.96,0.47,0.4,2025-06-14,0744,N21,VIIRS,l,2.0NRT,303.35,1.53,D
30.61688,75.43896,331.84,0.51,0.41,2025-06-14,0744,N21,VIIRS,l,2.0NRT,303.92,4.05,D
30.70745,76.10117,332.99,0.48,0.4,2025-06-14,0744,N21,VIIRS,l,2.0NRT,303.57,3.02,D
30.70384,76.10205,338.18,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,307.23,3.02,D
30.61471,76.13202,342.89,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,303.88,7.62,D
30.58951,76.15862,339.84,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,305.49,4.1,D
30.58951,76.16191,337.41,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,304.67,3.31,D
30.56072,76.08694,335.75,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,304.59,3.34,D
30.60076,76.3062,338.85,0.47,0.4,2025-06-14,0744,N21,VIIRS,l,2.0NRT,305.9,4.15,D
30.55709,76.14941,335.79,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,302.78,2.96,D
30.44074,76.21572,345.68,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,303.35,17.11,D
30.87326,75.54953,332.05,0.5,0.41,2025-06-14,0744,N21,VIIRS,l,2.0NRT,303.63,6,D
30.85782,75.48832,338.89,0.51,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,303.88,5.52,D
30.88412,75.62757,346.32,0.5,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,307.73,10.84,D
30.88044,75.6285,336.94,0.5,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,305.42,10.84,D
30.98813,76.34965,335.88,0.46,0.39,2025-06-14,0744,N21,VIIRS,n,2.0NRT,306.22,3.12,D
30.89929,76.01241,343.56,0.48,0.4,2025-06-14,0744,N21,VIIRS,n,2.0NRT,307.15,7.09,D
30.78681,75.73499,337.82,0.49,0.41,2025-06-14,0744,N21,VIIRS,n,2.0NRT,304.93,6.37,D
30.89756,75.63635,340.55,0.6,0.53,2025-06-15,0726,N21,VIIRS,n,2.0NRT,296.98,5.09,D
30.69563,75.87425,335.53,0.59,0.53,2025-06-15,0726,N21,VIIRS,n,2.0NRT,297.95,6.11,D
30.75994,75.7139,333.13,0.6,0.53,2025-06-15,0726,N21,VIIRS,n,2.0NRT,297.77,6.93,D
30.75755,75.70728,340.9,0.6,0.53,2025-06-15,0726,N21,VIIRS,n,2.0NRT,297.11,5.44,D
30.76369,75.71193,333.04,0.6,0.53,2025-06-15,0726,N21,VIIRS,n,2.0NRT,298.52,5.44,D
30.88279,75.66028,333.71,0.6,0.53,2025-06-15,0726,N21,VIIRS,n,2.0NRT,298.72,4.66,D
30.60785,75.65585,338.2,0.41,0.37,2025-06-18,0807,N21,VIIRS,n,2.0NRT,297.81,3.05,D
30.9165,75.68385,339.6,0.41,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,300.85,3.82,D
31.19702,75.84473,335.39,0.41,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,300.5,2.8,D
31.16386,75.3763,336.29,0.4,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,299.38,6.4,D
31.19123,75.44867,341.85,0.4,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,300.53,5.43,D
31.19459,75.44803,335.83,0.4,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,300.45,5.43,D
31.22867,75.61182,341.6,0.41,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,306.68,11.9,D
31.22809,75.60757,334.74,0.41,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,303.13,5.49,D
31.21137,75.48474,336.94,0.4,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,301.47,2.42,D
31.27119,75.41724,340.06,0.4,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,302.21,3.96,D
31.27734,75.41176,339.58,0.4,0.37,2025-06-18,0809,N21,VIIRS,n,2.0NRT,301.26,8.26,D
30.91155,76.26991,335.82,0.41,0.37,2025-06-19,0750,N21,VIIRS,n,2.0NRT,298.13,3.21,D
30.84513,75.9238,330.49,0.42,0.38,2025-06-19,0750,N21,VIIRS,l,2.0NRT,300.35,3.57,D
30.54208,76.17384,344.04,0.42,0.37,2025-06-19,0750,N21,VIIRS,n,2.0NRT,299.37,12.02,D
30.51605,76.18149,339.16,0.46,0.47,2025-06-20,0731,N21,VIIRS,n,2.0NRT,291.35,5.73,D
30.52869,76.29864,339.03,0.45,0.47,2025-06-20,0731,N21,VIIRS,n,2.0NRT,291.39,3.47,D
30.52722,76.29635,336.62,0.45,0.47,2025-06-20,0731,N21,VIIRS,n,2.0NRT,291.17,4.27,D
30.52153,76.16512,338.51,0.46,0.47,2025-06-20,0731,N21,VIIRS,n,2.0NRT,290.65,3.95,D
30.76088,75.69614,334.07,0.49,0.48,2025-06-20,0731,N21,VIIRS,n,2.0NRT,287.54,4.51,D
30.78196,75.51532,330.37,0.5,0.49,2025-06-20,0731,N21,VIIRS,n,2.0NRT,289.95,3.8,D
30.88304,75.55769,335.91,0.49,0.49,2025-06-20,0731,N21,VIIRS,n,2.0NRT,289.48,4.23,D
30.86676,75.46071,341.55,0.5,0.49,2025-06-20,0731,N21,VIIRS,n,2.0NRT,291.69,6.79,D
30.90925,75.52892,337.78,0.49,0.49,2025-06-20,0731,N21,VIIRS,n,2.0NRT,290.08,8.49,D
30.88566,75.56855,337.59,0.46,0.64,2025-06-21,0712,N21,VIIRS,n,2.0NRT,282.14,4.72,D
30.53647,76.18795,336.68,0.57,0.69,2025-06-21,0852,N21,VIIRS,n,2.0NRT,284.16,8,D
30.90356,75.63918,346.44,0.53,0.67,2025-06-21,0854,N21,VIIRS,n,2.0NRT,283.13,9.44,D
30.90285,75.64235,331.53,0.53,0.67,2025-06-21,0854,N21,VIIRS,n,2.0NRT,284.4,10.25,D
30.42616,75.50025,333.81,0.45,0.39,2025-06-23,0816,N21,VIIRS,n,2.0NRT,292.23,2.02,D
31.24679,75.54288,330.95,0.46,0.39,2025-06-23,0816,N21,VIIRS,n,2.0NRT,295.36,4.83,D
30.69151,75.75191,340.81,0.35,0.56,2025-06-27,0839,N21,VIIRS,n,2.0NRT,292.97,3.45,D
30.65615,75.90581,351.77,0.35,0.57,2025-06-27,0839,N21,VIIRS,n,2.0NRT,291.21,5.73,D
30.9297,75.389,346.72,0.33,0.55,2025-06-27,0839,N21,VIIRS,n,2.0NRT,292.02,4.43,D
30.93557,75.5324,343.26,0.34,0.56,2025-06-27,0839,N21,VIIRS,n,2.0NRT,292.63,3.26,D
30.81257,75.58179,334.93,0.34,0.56,2025-06-27,0839,N21,VIIRS,n,2.0NRT,293.59,2.17,D
30.65043,75.7167,338.61,0.55,0.42,2025-06-28,0822,N21,VIIRS,n,2.0NRT,286.11,6.29,D
31.00214,75.38412,331.86,0.53,0.42,2025-06-28,0822,N21,VIIRS,n,2.0NRT,294.96,4.35,D
30.93635,75.42251,331.58,0.53,0.42,2025-06-28,0822,N21,VIIRS,n,2.0NRT,294.47,8.59,D
30.51235,75.49326,354.28,0.42,0.61,2025-07-02,0845,N21,VIIRS,n,2.0NRT,293.59,7.01,D
31.297,75.38613,331.27,0.4,0.37,2025-07-04,0809,N21,VIIRS,n,2.0NRT,296.62,1.83,D
30.66469,75.95348,333.43,0.41,0.37,2025-07-04,0809,N21,VIIRS,n,2.0NRT,297.27,2.42,D
30.52954,76.19585,330.13,0.42,0.38,2025-07-04,0809,N21,VIIRS,n,2.0NRT,297.22,3.1,D
30.85701,75.52007,332.87,0.4,0.37,2025-07-04,0809,N21,VIIRS,n,2.0NRT,297.82,5.96,D
30.85642,75.51588,330.91,0.4,0.37,2025-07-04,0809,N21,VIIRS,n,2.0NRT,298.21,7.97,D
30.88244,75.65348,335.34,0.41,0.37,2025-07-04,0809,N21,VIIRS,n,2.0NRT,296.73,3.49,D
30.81458,75.67334,338.81,0.34,0.56,2025-07-13,0839,N21,VIIRS,n,2.0NRT,289.58,4.29,D
31.06194,76.00985,334.21,0.36,0.58,2025-07-13,0839,N21,VIIRS,n,2.0NRT,288.94,2.85,D
30.90076,75.4365,335.53,0.61,0.54,2025-07-17,0726,N21,VIIRS,n,2.0NRT,288.41,5.87,D
30.98172,75.46696,330.07,0.4,0.37,2025-07-20,0809,N21,VIIRS,n,2.0NRT,293.28,1.6,D
