latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.97338,75.82207,333.66,0.46,0.63,2026-05-15,0715,N20,VIIRS,l,2,303.73,2.1,D,0
30.96862,75.80364,336.62,0.46,0.63,2026-05-15,0715,N20,VIIRS,n,2,303.98,4.68,D,0
31.05391,76.06514,332.51,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,302.08,2.15,D,0
31.10175,76.20652,337.74,0.43,0.62,2026-05-15,0715,N20,VIIRS,n,2,304.11,3.76,D,0
31.09955,76.19781,331.32,0.43,0.62,2026-05-15,0715,N20,VIIRS,l,2,303.02,1.8,D,0
31.11053,76.21772,342.12,0.43,0.62,2026-05-15,0715,N20,VIIRS,n,2,302.11,3.21,D,0
31.09034,76.04292,336.87,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,302.33,4.86,D,0
31.08921,76.03846,352.8,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,303.29,5.37,D,0
31.08809,76.034,336.55,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,304.02,5.37,D,0
31.08584,76.02508,348.63,0.44,0.63,2026-05-15,0715,N20,VIIRS,n,2,302.13,9.02,D,0
31.08471,76.02063,350.33,0.44,0.63,2026-05-15,0715,N20,VIIRS,n,2,304.11,8.09,D,0
31.0409,75.82377,334.91,0.46,0.63,2026-05-15,0715,N20,VIIRS,l,2,305.08,2.41,D,0
31.00719,75.64314,367,0.47,0.64,2026-05-15,0715,N20,VIIRS,h,2,293.87,14.2,D,0
31.03217,75.7413,338.74,0.46,0.64,2026-05-15,0715,N20,VIIRS,n,2,304.46,7.67,D,0
31.08574,76.03759,331.63,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,302.47,4.42,D,0
31.08458,76.03315,331.44,0.44,0.62,2026-05-15,0715,N20,VIIRS,l,2,304.19,7.01,D,0
31.09242,76.04015,367,0.44,0.62,2026-05-15,0715,N20,VIIRS,h,2,301.82,4.42,D,0
31.08781,76.02236,367,0.44,0.63,2026-05-15,0715,N20,VIIRS,h,2,303.14,13.33,D,0
31.09127,76.03571,330.84,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,303.27,4.42,D,0
31.11035,76.06295,333.21,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,301.56,2.52,D,0
31.00691,75.64159,367,0.47,0.64,2026-05-15,0715,N20,VIIRS,h,2,294.57,13.89,D,0
31.03248,75.73945,335.35,0.46,0.64,2026-05-15,0715,N20,VIIRS,n,2,304.84,7.24,D,0
31.14961,76.16899,340.53,0.43,0.62,2026-05-15,0715,N20,VIIRS,n,2,300.51,3.47,D,0
31.14849,76.16463,331.67,0.43,0.62,2026-05-15,0715,N20,VIIRS,n,2,301.48,4.72,D,0
31.06341,75.76421,367,0.46,0.63,2026-05-15,0715,N20,VIIRS,h,2,306.03,24.43,D,0
31.06221,75.75959,349.62,0.46,0.63,2026-05-15,0715,N20,VIIRS,n,2,311.13,24.43,D,0
31.06102,75.75497,333.58,0.46,0.63,2026-05-15,0715,N20,VIIRS,l,2,304.82,10.11,D,0
31.1275,75.98929,330.35,0.44,0.63,2026-05-15,0715,N20,VIIRS,l,2,303.04,1.79,D,0
31.12134,75.91813,339.32,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,305.17,1.6,D,0
31.07906,75.75378,334.91,0.46,0.63,2026-05-15,0715,N20,VIIRS,n,2,303.61,1.77,D,0
31.02759,75.53115,334.94,0.47,0.64,2026-05-15,0715,N20,VIIRS,n,2,298.06,3.3,D,0
31.10565,75.80965,333.81,0.45,0.63,2026-05-15,0715,N20,VIIRS,l,2,304.39,2.84,D,0
31.11067,75.75787,367,0.46,0.63,2026-05-15,0715,N20,VIIRS,h,2,305.96,10.56,D,0
31.11185,75.76247,334.88,0.46,0.63,2026-05-15,0715,N20,VIIRS,n,2,304.43,7.34,D,0
31.15199,75.84827,343.57,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,304.55,4.31,D,0
31.22529,76.11453,330.46,0.43,0.62,2026-05-15,0715,N20,VIIRS,l,2,301.02,2.89,D,0
31.17692,75.89883,356.05,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,305.36,6.96,D,0
31.06349,75.4296,367,0.48,0.65,2026-05-15,0715,N20,VIIRS,h,2,297.39,10.12,D,0
31.23957,76.1001,351.03,0.43,0.62,2026-05-15,0715,N20,VIIRS,n,2,302.74,4.36,D,0
31.19713,75.93105,336.52,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,301.67,1.73,D,0
31.15374,75.84949,334.32,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,303.71,3.48,D,0
31.17928,75.9243,330.33,0.45,0.63,2026-05-15,0715,N20,VIIRS,l,2,302.89,2.65,D,0
31.179,75.89991,339.53,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,302.96,4.8,D,0
31.17783,75.89542,339.08,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,304.11,5.34,D,0
31.06154,75.42747,367,0.48,0.65,2026-05-15,0715,N20,VIIRS,h,2,300.09,10.69,D,0
31.24285,76.10054,333.67,0.43,0.62,2026-05-15,0715,N20,VIIRS,n,2,302.6,3.22,D,0
31.24172,76.09614,331.41,0.43,0.62,2026-05-15,0715,N20,VIIRS,l,2,303.58,3.1,D,0
31.23039,76.05209,330.9,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,300.24,3.5,D,0
31.22812,76.04326,344.34,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,296.94,2.58,D,0
31.17421,75.78777,333.51,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,300.86,5.02,D,0
31.25583,76.05783,354.88,0.44,0.62,2026-05-15,0715,N20,VIIRS,n,2,305.12,6.75,D,0
31.25357,76.04899,331.09,0.44,0.62,2026-05-15,0715,N20,VIIRS,l,2,302.46,5.34,D,0
31.23405,75.94936,332.66,0.44,0.63,2026-05-15,0715,N20,VIIRS,n,2,300.91,4.33,D,0
31.13268,75.53316,334.64,0.47,0.64,2026-05-15,0715,N20,VIIRS,n,2,295.46,4.46,D,0
31.13144,75.52841,334.29,0.47,0.64,2026-05-15,0715,N20,VIIRS,n,2,296.23,3.76,D,0
31.29028,75.88588,341.47,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,298.86,2.54,D,0
31.28643,75.88527,342.45,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,300.76,8.2,D,0
31.3107,75.8622,344.37,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,298.93,4.73,D,0
31.29754,75.78775,345.43,0.45,0.63,2026-05-15,0715,N20,VIIRS,n,2,299.52,7.13,D,0
30.42254,76.38283,337.04,0.56,0.69,2026-05-15,0855,N20,VIIRS,n,2,302.56,4.53,D,0
30.42634,75.97832,333.93,0.53,0.67,2026-05-15,0855,N20,VIIRS,n,2,292.84,4.13,D,0
30.51745,76.25333,334.28,0.55,0.68,2026-05-15,0855,N20,VIIRS,n,2,302.01,3.81,D,0
30.51417,76.25265,331.38,0.55,0.68,2026-05-15,0855,N20,VIIRS,l,2,301.66,3.96,D,0
30.77306,76.35473,336.79,0.56,0.69,2026-05-15,0855,N20,VIIRS,n,2,300.96,3.6,D,0
30.92795,76.36646,330.34,0.8,0.78,2026-05-16,0656,N20,VIIRS,n,2,298.53,5.48,D,0
30.45644,76.27974,340.13,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,307.27,5.29,D,0
30.46916,76.36959,339.81,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,308.29,7.48,D,0
30.44292,75.96799,340.67,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,309.05,5.74,D,0
30.49329,76.04952,339.04,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,308.07,6.19,D,0
30.49469,76.04799,343.39,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,309.11,7.79,D,0
30.49189,75.96088,333.44,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,306.09,2.12,D,0
30.53833,76.27541,334.9,0.57,0.52,2026-05-16,0836,N20,VIIRS,l,2,308.23,4.32,D,0
30.52653,75.61723,337.78,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,307.12,3.01,D,0
30.58194,76.11459,344.47,0.56,0.52,2026-05-16,0836,N20,VIIRS,n,2,307.42,5.88,D,0
30.56907,75.87121,333.83,0.54,0.51,2026-05-16,0836,N20,VIIRS,l,2,306.59,2.56,D,0
30.55038,75.52647,337.57,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,307.02,4.78,D,0
30.54986,75.52106,337,0.52,0.5,2026-05-16,0836,N20,VIIRS,l,2,308.27,4.26,D,0
30.63122,76.33807,336.67,0.58,0.52,2026-05-16,0836,N20,VIIRS,l,2,307.27,4.33,D,0
30.55019,75.52382,344.45,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,307.81,7.22,D,0
30.6303,76.3361,333.64,0.58,0.52,2026-05-16,0836,N20,VIIRS,l,2,306.88,2.49,D,0
30.62567,75.94879,337.41,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,306.73,3.83,D,0
30.61153,75.73863,334.47,0.53,0.5,2026-05-16,0836,N20,VIIRS,n,2,304.16,2.93,D,0
30.5929,75.53507,346.21,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,310.97,15.7,D,0
30.61313,75.70471,331.27,0.53,0.5,2026-05-16,0836,N20,VIIRS,l,2,303.65,2.65,D,0
30.69236,76.15943,344.28,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,305.25,11.67,D,0
30.64241,75.61748,334.64,0.52,0.5,2026-05-16,0836,N20,VIIRS,l,2,306.24,3.81,D,0
30.68851,76.01163,344.12,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,304.99,9.58,D,0
30.75149,76.38422,337.71,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,306.01,4.78,D,0
30.74262,76.28685,340.42,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,306.33,6.46,D,0
30.75039,76.38329,338.87,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,306,5.07,D,0
30.74217,76.28575,337.91,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,305.86,4.84,D,0
30.725,76.02956,342.21,0.56,0.51,2026-05-16,0836,N20,VIIRS,n,2,306.11,4.72,D,0
30.67648,75.48492,336.74,0.52,0.5,2026-05-16,0836,N20,VIIRS,l,2,306.84,4.13,D,0
30.75903,76.36993,344.82,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,308.26,8.07,D,0
30.67759,75.44665,337.86,0.51,0.5,2026-05-16,0836,N20,VIIRS,n,2,305.54,3.99,D,0
30.72632,75.93569,345.51,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,306.45,7.3,D,0
30.77574,76.3372,347.25,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,307.44,14.03,D,0
30.78057,76.33667,338,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,307.69,5.15,D,0
30.74514,75.93353,343.97,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,309.14,6.13,D,0
30.70146,75.40578,334.91,0.51,0.49,2026-05-16,0836,N20,VIIRS,n,2,303.81,1.55,D,0
30.76394,75.98388,343.7,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,305.31,8.5,D,0
30.76341,75.97808,339.57,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,303.67,8.12,D,0
30.76919,75.98915,348.62,0.55,0.51,2026-05-16,0836,N20,VIIRS,n,2,307.2,7.32,D,0
30.73339,75.45078,334.4,0.51,0.5,2026-05-16,0836,N20,VIIRS,l,2,305.69,3.1,D,0
30.7535,75.37249,332.66,0.51,0.49,2026-05-16,0836,N20,VIIRS,l,2,304.24,3.18,D,0
30.84571,75.76387,337.7,0.54,0.51,2026-05-16,0836,N20,VIIRS,n,2,306.02,2.04,D,0
30.84417,75.74696,342.28,0.54,0.51,2026-05-16,0836,N20,VIIRS,n,2,307.85,6.12,D,0
30.91245,76.29555,333.66,0.58,0.52,2026-05-16,0836,N20,VIIRS,l,2,305.62,3.31,D,0
30.85088,75.61629,335.38,0.53,0.5,2026-05-16,0836,N20,VIIRS,l,2,306.07,6.01,D,0
30.93021,76.3865,331.79,0.59,0.53,2026-05-16,0836,N20,VIIRS,l,2,305.93,4.67,D,0
30.92745,76.30004,339.72,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,307.23,4.63,D,0
30.92691,76.29395,337.48,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,306.79,4.63,D,0
30.93764,76.3051,333.57,0.58,0.52,2026-05-16,0836,N20,VIIRS,l,2,304.78,4.63,D,0
30.91326,76.03555,347.68,0.56,0.51,2026-05-16,0836,N20,VIIRS,n,2,308.69,7.18,D,0
30.94247,76.30457,330.71,0.58,0.52,2026-05-16,0836,N20,VIIRS,l,2,303.71,5.07,D,0
30.91801,76.03501,336.75,0.56,0.51,2026-05-16,0836,N20,VIIRS,l,2,307.48,3.36,D,0
30.95156,76.2974,338.19,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,303.45,2.75,D,0
30.93675,76.13461,351.1,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,308.76,8.63,D,0
30.93224,76.03342,336.85,0.56,0.51,2026-05-16,0836,N20,VIIRS,l,2,309.89,4.03,D,0
30.91461,76.03863,343.21,0.56,0.51,2026-05-16,0836,N20,VIIRS,n,2,306.74,5.94,D,0
30.91411,76.03272,337.57,0.56,0.51,2026-05-16,0836,N20,VIIRS,l,2,309.01,5.94,D,0
30.94204,76.30824,343.65,0.58,0.52,2026-05-16,0836,N20,VIIRS,n,2,304.61,6.7,D,0
30.93744,76.13785,341.52,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,305.3,3.13,D,0
30.93694,76.13188,341.52,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,309.06,6.56,D,0
30.92935,75.66588,334.87,0.53,0.5,2026-05-16,0836,N20,VIIRS,l,2,308.94,2.93,D,0
30.97253,76.09777,342.33,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,309.24,10.01,D,0
30.97678,76.09129,344.61,0.56,0.52,2026-05-16,0836,N20,VIIRS,n,2,307.93,11.5,D,0
30.96333,75.88585,334,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,306.52,2.59,D,0
30.96804,75.88531,334.77,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,308.45,2.59,D,0
30.93516,75.47555,335.23,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,303.51,3.68,D,0
30.93923,75.46956,333.13,0.52,0.5,2026-05-16,0836,N20,VIIRS,l,2,305.01,3.68,D,0
30.94229,75.45271,332.5,0.52,0.5,2026-05-16,0836,N20,VIIRS,l,2,303.94,4.1,D,0
31.00537,76.08807,333.55,0.56,0.52,2026-05-16,0836,N20,VIIRS,l,2,307.33,3.3,D,0
30.94277,75.40885,341.24,0.51,0.5,2026-05-16,0836,N20,VIIRS,n,2,305.51,7.14,D,0
30.96683,75.51602,344.82,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,307.09,12.56,D,0
31.01454,75.87411,335.87,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,306.23,2.99,D,0
31.02841,75.9723,345.13,0.56,0.51,2026-05-16,0836,N20,VIIRS,n,2,313.18,27.71,D,0
31.01603,75.83904,336.43,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,310.69,5.33,D,0
31.0004,75.62374,350.44,0.53,0.5,2026-05-16,0836,N20,VIIRS,n,2,310.68,12.87,D,0
30.96278,75.37115,341.41,0.51,0.49,2026-05-16,0836,N20,VIIRS,n,2,305.11,4.48,D,0
31.01147,75.87222,333.68,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,306.75,4.86,D,0
31.0294,75.97004,352.93,0.56,0.51,2026-05-16,0836,N20,VIIRS,n,2,313.02,29.73,D,0
31.01838,75.84231,336.55,0.55,0.51,2026-05-16,0836,N20,VIIRS,l,2,310.56,6.04,D,0
30.99901,75.62142,344.49,0.53,0.5,2026-05-16,0836,N20,VIIRS,n,2,312.78,12.56,D,0
31.0096,75.68812,335.11,0.54,0.5,2026-05-16,0836,N20,VIIRS,l,2,309.55,5.23,D,0
30.9864,75.42838,344.84,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,306.12,11.8,D,0
31.01425,75.68755,347.84,0.54,0.5,2026-05-16,0836,N20,VIIRS,n,2,310.97,13.49,D,0
30.99936,75.52068,344.76,0.52,0.5,2026-05-16,0836,N20,VIIRS,n,2,309.04,7.52,D,0
31.04613,75.99772,343.3,0.56,0.51,2026-05-16,0836,N20,VIIRS,n,2,307.83,5.53,D,0
31.0139,75.63089,343.53,0.53,0.5,2026-05-16,0836,N20,VIIRS,n,2,309.67,5.21,D,0
31.01304,75.56924,349.97,0.53,0.5,2026-05-16,0836,N20,VIIRS,n,2,311.05,8.91,D,0
31.03274,75.73679,338.37,0.54,0.51,2026-05-16,0836,N20,VIIRS,l,2,311.36,7.22,D,0
31.03173,75.72543,341.15,0.54,0.51,2026-05-16,0836,N20,VIIRS,n,2,311.12,6.57,D,0
31.09073,76.17911,333.87,0.57,0.52,2026-05-16,0836,N20,VIIRS,n,2,303.52,2.96,D,0
